user_id,tipo_usuario,timestamp,valor_brl,wallet_destino,hora,eh_fracionamento,data,acima_limite_bcb,madrugada,c1_flag,c1_razoes,wallets_unicas,data_ts,n_transacoes_dia,data_com_lag,irf_contexto,entropia_wallets,c2_score_anomalia,c2_classificacao,c3_prompt_llm,c3_resposta_llm_bruta,c3_veredito,c3_justificativa,c3_rascunho_coaf,c1_flag_int,score_final,alerta_final,explicacao_xai
SUSPEITO_006,C_suspeito_fracionamento,2025-01-13 02:40:00,9542.68,0x1D64F3,2,True,2025-01-13,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2025-01-13,4,2024-12-30,17.33,5.076069722597204,40.0,normal,,,,,,1,40.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_011,B_institucional_monitorar,2025-01-13 08:31:00,333420.69,0x20F732,8,False,2025-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-13,1,2024-12-30,17.33,1.5814282635755266,44.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_011
- Valor: R$ 333,420.69
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 1.58 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 44.8/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 17.33/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,42.9,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_000,B_institucional_monitorar,2025-01-13 10:11:00,512548.8,0x1CD091,10,False,2025-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-13,1,2024-12-30,17.33,2.545147450049116,54.4,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_000
- Valor: R$ 512,548.80
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 2.55 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 54.4/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 17.33/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,48.6,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_002,B_institucional_monitorar,2025-01-13 11:26:00,436985.98,0x503DC9,11,False,2025-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-13,1,2024-12-30,17.33,2.295901269214299,27.5,normal,,,,,,1,32.5,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2025-01-13 12:07:00,414541.34,0xC10C9E,12,False,2025-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-13,1,2024-12-30,17.33,2.7786859945438245,31.9,normal,,,,,,1,35.1,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_009,B_institucional_monitorar,2025-01-13 12:25:00,428740.37,0x74FA51,12,False,2025-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-13,1,2024-12-30,17.33,2.3192615045584555,21.3,normal,,,,,,1,28.8,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_010,B_institucional_monitorar,2025-01-13 12:32:00,195569.9,0xBB4B40,12,False,2025-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-13,1,2024-12-30,17.33,1.9738290091462263,34.8,normal,,,,,,1,36.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_001,B_institucional_monitorar,2025-01-13 13:34:00,363438.83,0x22C841,13,False,2025-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-13,1,2024-12-30,17.33,1.5807920249573275,37.6,normal,,,,,,1,38.6,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0011,A_poupador_legitimo,2025-01-13 19:05:00,1978.82,0x3A2736,19,False,2025-01-13,False,False,False,,1,2025-01-13,1,2024-12-30,17.33,-1.4426951595367387e-09,7.8,normal,,,,,,0,4.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0028,A_poupador_legitimo,2025-01-13 19:22:00,1984.75,0xCBA0FE,19,False,2025-01-13,False,False,False,,1,2025-01-13,1,2024-12-30,17.33,-1.4426951595367387e-09,7.8,normal,,,,,,0,4.7,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2025-01-14 10:07:00,117612.64,0xE8D59D,10,False,2025-01-14,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-14,1,2024-12-31,18.12,2.7966442485648515,24.3,normal,,,,,,1,30.6,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0019,A_poupador_legitimo,2025-01-14 17:37:00,2611.87,0x2D3CC6,17,False,2025-01-14,False,False,False,,1,2025-01-14,1,2024-12-31,18.12,-1.4426951595367387e-09,8.2,normal,,,,,,0,4.9,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0007,A_poupador_legitimo,2025-01-14 20:42:00,1896.08,0x743F7C,20,False,2025-01-14,False,False,False,,1,2025-01-14,1,2024-12-31,18.12,-1.4426951595367387e-09,7.9,normal,,,,,,0,4.7,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_004,C_suspeito_fracionamento,2025-01-15 02:27:00,9216.05,0xC6C6EC,2,False,2025-01-15,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,1,2025-01-15,1,2025-01-01,18.12,5.029514604184515,42.1,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_004
- Valor: R$ 9,216.05
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 5.03 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 42.1/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 18.12/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,41.3,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
SUSPEITO_002,C_suspeito_fracionamento,2025-01-15 05:57:00,8922.62,0xA8FC63,5,True,2025-01-15,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2025-01-15,5,2025-01-01,18.12,4.944281337132163,35.5,normal,,,,,,1,37.3,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_002,C_suspeito_fracionamento,2025-01-15 06:13:00,9327.55,0x7EBBAE,6,True,2025-01-15,False,False,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito,5,2025-01-15,5,2025-01-01,18.12,4.944281337132163,29.6,normal,,,,,,1,33.8,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_002,C_suspeito_fracionamento,2025-01-15 06:33:00,9601.68,0x33ABCC,6,True,2025-01-15,False,False,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito,5,2025-01-15,5,2025-01-01,18.12,4.944281337132163,35.7,normal,,,,,,1,37.4,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_002,C_suspeito_fracionamento,2025-01-15 06:43:00,9393.84,0xADA559,6,True,2025-01-15,False,False,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito,5,2025-01-15,5,2025-01-01,18.12,4.944281337132163,30.5,normal,,,,,,1,34.3,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_002,C_suspeito_fracionamento,2025-01-15 06:45:00,9059.88,0x2F3135,6,True,2025-01-15,False,False,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito,5,2025-01-15,5,2025-01-01,18.12,4.944281337132163,33.0,normal,,,,,,1,35.8,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2025-01-15 13:39:00,110524.82,0x25D40D,13,False,2025-01-15,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-15,1,2025-01-01,18.12,2.7966442485648515,23.2,normal,,,,,,1,29.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_010,B_institucional_monitorar,2025-01-15 14:10:00,131988.87,0xC6ED2C,14,False,2025-01-15,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-15,1,2025-01-01,18.12,1.9738290091462263,38.9,normal,,,,,,1,39.3,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0056,A_poupador_legitimo,2025-01-15 20:48:00,2426.3,0xF0A66B,20,False,2025-01-15,False,False,False,,1,2025-01-15,1,2025-01-01,18.12,-1.4426951595367387e-09,7.8,normal,,,,,,0,4.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0054,A_poupador_legitimo,2025-01-15 21:23:00,1416.9,0xB71828,21,False,2025-01-15,False,False,False,,1,2025-01-15,1,2025-01-01,18.12,-1.4426951595367387e-09,11.1,normal,,,,,,0,6.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0014,A_poupador_legitimo,2025-01-15 21:26:00,2761.68,0x5FAD79,21,False,2025-01-15,False,False,False,,1,2025-01-15,1,2025-01-01,18.12,-1.4426951595367387e-09,10.1,normal,,,,,,0,6.1,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2025-01-16 10:00:00,398858.66,0xEE0C49,10,False,2025-01-16,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-16,1,2025-01-02,30.91,2.7786859945438245,23.3,normal,,,,,,1,30.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_014,B_institucional_monitorar,2025-01-16 11:30:00,118678.43,0xBFD30E,11,False,2025-01-16,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-16,1,2025-01-02,30.91,2.766371420026039,21.5,normal,,,,,,1,28.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_001,B_institucional_monitorar,2025-01-16 13:20:00,420018.74,0x500518,13,False,2025-01-16,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2025-01-16,2,2025-01-02,30.91,1.5807920249573275,69.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_001
- Valor: R$ 420,018.74
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 1.58 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 69.8/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 30.91/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,57.9,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_001,B_institucional_monitorar,2025-01-16 13:57:00,386709.11,0x22C841,13,False,2025-01-16,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2025-01-16,2,2025-01-02,30.91,1.5807920249573275,61.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_001
- Valor: R$ 386,709.11
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 1.58 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 61.8/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 30.91/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,53.1,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
POUPADOR_0091,A_poupador_legitimo,2025-01-16 18:39:00,2013.25,0x1BBD6A,18,False,2025-01-16,False,False,False,,1,2025-01-16,1,2025-01-02,30.91,-1.4426951595367387e-09,6.8,normal,,,,,,0,4.1,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0005,A_poupador_legitimo,2025-01-16 21:29:00,1722.41,0x129CF8,21,False,2025-01-16,False,False,False,,1,2025-01-16,1,2025-01-02,30.91,-1.4426951595367387e-09,9.5,normal,,,,,,0,5.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0044,A_poupador_legitimo,2025-01-16 21:36:00,1376.33,0x8D8C99,21,False,2025-01-16,False,False,False,,1,2025-01-16,1,2025-01-02,30.91,-1.4426951595367387e-09,12.2,normal,,,,,,0,7.3,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0079,A_poupador_legitimo,2025-01-16 22:02:00,1703.99,0xD0F204,22,False,2025-01-16,False,False,False,,1,2025-01-16,1,2025-01-02,30.91,-1.4426951595367387e-09,9.6,normal,,,,,,0,5.8,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0072,A_poupador_legitimo,2025-01-16 23:58:00,686.31,0x775199,23,False,2025-01-16,False,False,False,,1,2025-01-16,1,2025-01-02,30.91,-1.4426951595367387e-09,27.6,normal,,,,,,0,16.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2025-01-17 08:45:00,86568.26,0x7AD522,8,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-17,1,2025-01-03,27.35,2.7966442485648515,22.7,normal,,,,,,1,29.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2025-01-17 09:21:00,393923.53,0x22A3EE,9,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-17,1,2025-01-03,27.35,2.7786859945438245,14.8,normal,,,,,,1,24.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_003,B_institucional_monitorar,2025-01-17 10:06:00,439004.39,0xDEF3E5,10,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2025-01-17,2,2025-01-03,27.35,2.3115013638010686,45.0,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_003
- Valor: R$ 439,004.39
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.31 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 45.0/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 27.35/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,43.0,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_000,B_institucional_monitorar,2025-01-17 10:06:00,490464.93,0x825B2E,10,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-17,1,2025-01-03,27.35,2.545147450049116,33.4,normal,,,,,,1,36.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_003,B_institucional_monitorar,2025-01-17 10:06:00,407892.54,0xB22D09,10,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2025-01-17,2,2025-01-03,27.35,2.3115013638010686,39.3,normal,,,,,,1,39.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_008,B_institucional_monitorar,2025-01-17 11:30:00,359774.71,0xA9242D,11,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-17,1,2025-01-03,27.35,2.7952888577868493,12.4,normal,,,,,,1,23.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_001,B_institucional_monitorar,2025-01-17 11:36:00,428504.58,0x500518,11,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-17,1,2025-01-03,27.35,1.5807920249573275,38.3,normal,,,,,,1,39.0,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0000,A_poupador_legitimo,2025-01-17 15:10:00,2401.57,0x2E8A80,15,False,2025-01-17,False,False,False,,1,2025-01-17,1,2025-01-03,27.35,-1.4426951595367387e-09,0.0,normal,,,,,,0,0.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2025-01-17 15:10:00,392614.0,0xAA9C81,15,False,2025-01-17,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-17,1,2025-01-03,27.35,2.311726964290349,2.6,normal,,,,,,1,17.6,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0042,A_poupador_legitimo,2025-01-17 23:03:00,2658.69,0x10E15B,23,False,2025-01-17,False,False,False,,1,2025-01-17,1,2025-01-03,27.35,-1.4426951595367387e-09,0.0,normal,,,,,,0,0.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_006,B_institucional_monitorar,2025-01-18 09:01:00,209226.08,0x1529E6,9,False,2025-01-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-18,1,2025-01-04,27.35,2.3004824644697885,15.5,normal,,,,,,1,25.3,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2025-01-18 10:55:00,402407.44,0xEE0C49,10,False,2025-01-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-18,1,2025-01-04,27.35,2.7786859945438245,16.6,normal,,,,,,1,26.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2025-01-18 12:35:00,352725.39,0x5071B4,12,False,2025-01-18,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-18,1,2025-01-04,27.35,2.311726964290349,6.5,normal,,,,,,1,19.9,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0003,A_poupador_legitimo,2025-01-18 19:32:00,2291.92,0x6C38AF,19,False,2025-01-18,False,False,False,,1,2025-01-18,1,2025-01-04,27.35,-1.4426951595367387e-09,0.0,normal,,,,,,0,0.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2025-01-19 10:55:00,372443.47,0xEE0C49,10,False,2025-01-19,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-19,1,2025-01-05,27.35,2.7786859945438245,14.3,normal,,,,,,1,24.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2025-01-19 12:32:00,377839.09,0x77766C,12,False,2025-01-19,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-19,1,2025-01-05,27.35,2.311726964290349,3.1,normal,,,,,,1,17.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2025-01-20 07:23:00,393450.58,0x77766C,7,False,2025-01-20,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-20,1,2025-01-06,45.53,2.311726964290349,56.2,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_013
- Valor: R$ 393,450.58
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 2.31 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 56.2/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 45.53/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,49.7,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_009,B_institucional_monitorar,2025-01-20 11:41:00,453388.9,0x29DCAD,11,False,2025-01-20,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-20,1,2025-01-06,45.53,2.3192615045584555,68.6,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_009
- Valor: R$ 453,388.90
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 2.32 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 68.6/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 45.53/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,57.2,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_005,B_institucional_monitorar,2025-01-20 11:55:00,315685.37,0x8181D6,11,False,2025-01-20,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-20,1,2025-01-06,45.53,2.791081679435229,63.1,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_005
- Valor: R$ 315,685.37
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 2.79 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 63.1/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 45.53/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,53.9,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_006,B_institucional_monitorar,2025-01-20 12:34:00,171993.83,0x4D0821,12,False,2025-01-20,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2025-01-20,1,2025-01-06,45.53,2.3004824644697885,67.7,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_006
- Valor: R$ 171,993.83
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 2.30 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 67.7/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 45.53/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,56.6,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
POUPADOR_0014,A_poupador_legitimo,2025-01-20 20:10:00,2957.41,0x5FAD79,20,False,2025-01-20,False,False,False,,1,2025-01-20,1,2025-01-06,45.53,-1.4426951595367387e-09,64.2,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: POUPADOR_0014
- Valor: R$ 2,957.41
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: -0.00 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 64.2/100
- Flags BCB ativas: 
- IRF (Indice de Risco Fiscal no dia): 45.53/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,0,38.5,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_008,C_suspeito_fracionamento,2025-01-21 00:09:00,9347.96,0x65EAF6,0,True,2025-01-21,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,2,2025-01-21,2,2025-01-07,27.26,3.9161950598074506,46.7,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_008
- Valor: R$ 9,347.96
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 3.92 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 46.7/100
- Flags BCB ativas: R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 27.26/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,44.0,AMARELO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
